Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",200610,Water - Precipitation - rain,2006-10-15,2006-10-01,2006-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.24,Institute of Water Resources Management - Joanneum Research,-34.6,Institute of Water Resources Management - Joanneum Research,5.416666667,1.638888889,Ruder Boskovic Institute,19,13.4,12.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",200611,Water - Precipitation - rain,2006-11-15,2006-11-01,2006-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-10,Institute of Water Resources Management - Joanneum Research,-68.7,Institute of Water Resources Management - Joanneum Research,7.5,1.720833333,Ruder Boskovic Institute,58,8.8,9.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",200612,"Water - Precipitation - rain & snow (""mixed"")",2006-12-15,2006-12-01,2006-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-10.51,Institute of Water Resources Management - Joanneum Research,-67.66,Institute of Water Resources Management - Joanneum Research,6.916666667,1.638888889,Ruder Boskovic Institute,59,4.6,7.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198101,"Water - Precipitation - rain & snow (""mixed"")",1981-01-15,1981-01-01,1981-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),,,,,,,,37,-4,3.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198102,"Water - Precipitation - rain & snow (""mixed"")",1981-02-15,1981-02-01,1981-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),,,,,,,,66,-0.3,4.6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198103,"Water - Precipitation - rain & snow (""mixed"")",1981-03-15,1981-03-01,1981-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),,,,,,,,94,7.7,7.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198104,Water - Precipitation - rain,1981-04-15,1981-04-01,1981-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),,,,,,,,66,10.5,8.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198105,Water - Precipitation - rain,1981-05-15,1981-05-01,1981-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.15,Jozef Stefan Institute,-54.7,Jozef Stefan Institute,70,2.101694915,Ruder Boskovic Institute,147,14.3,11.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198106,Water - Precipitation - rain,1981-06-15,1981-06-01,1981-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.39,Jozef Stefan Institute,-64,Jozef Stefan Institute,83,2.794305556,Ruder Boskovic Institute,171,18.2,15.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198107,Water - Precipitation - rain,1981-07-15,1981-07-01,1981-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.19,Jozef Stefan Institute,-47.5,Jozef Stefan Institute,54,2.786111111,Ruder Boskovic Institute,94,19.6,15.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198108,Water - Precipitation - rain,1981-08-15,1981-08-01,1981-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.3,Jozef Stefan Institute,-30,Jozef Stefan Institute,55,2.704166667,Ruder Boskovic Institute,129,18.8,16
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198109,Water - Precipitation - rain,1981-09-15,1981-09-01,1981-09-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.33,Jozef Stefan Institute,-46.3,Jozef Stefan Institute,26,2.523888889,Ruder Boskovic Institute,214,16.1,14.8
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198110,Water - Precipitation - rain,1981-10-15,1981-10-01,1981-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.66,Jozef Stefan Institute,-54,Jozef Stefan Institute,18,2.458333333,Ruder Boskovic Institute,140,12.1,11.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198111,"Water - Precipitation - rain & snow (""mixed"")",1981-11-15,1981-11-01,1981-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-11.59,Jozef Stefan Institute,-86.7,Jozef Stefan Institute,16,2.450138889,Ruder Boskovic Institute,30,3.8,6.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198112,"Water - Precipitation - rain & snow (""mixed"")",1981-12-15,1981-12-01,1981-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.2,Jozef Stefan Institute,-49.7,Jozef Stefan Institute,15,2.425555556,Ruder Boskovic Institute,216,,5.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198201,"Water - Precipitation - rain & snow (""mixed"")",1982-01-15,1982-01-01,1982-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.83,Jozef Stefan Institute,-63.4,Jozef Stefan Institute,14.4,1.417638889,Ruder Boskovic Institute,54,-1.9,4.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198202,"Water - Precipitation - rain & snow (""mixed"")",1982-02-15,1982-02-01,1982-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-14.44,Jozef Stefan Institute,-105,Jozef Stefan Institute,18.7,1.786388889,Ruder Boskovic Institute,19,-0.7,4.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198203,"Water - Precipitation - rain & snow (""mixed"")",1982-03-15,1982-03-01,1982-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.7,Jozef Stefan Institute,-70.3,Jozef Stefan Institute,19,1.655277778,Ruder Boskovic Institute,85,4.9,5.8
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198204,"Water - Precipitation - rain & snow (""mixed"")",1982-04-15,1982-04-01,1982-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.33,Jozef Stefan Institute,-55.2,Jozef Stefan Institute,32,1.966666667,Ruder Boskovic Institute,26,8.4,6.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198205,Water - Precipitation - rain,1982-05-15,1982-05-01,1982-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.62,Jozef Stefan Institute,-54.5,Jozef Stefan Institute,25,1.819166667,Ruder Boskovic Institute,199,14.9,11.6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198206,Water - Precipitation - rain,1982-06-15,1982-06-01,1982-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.53,Jozef Stefan Institute,-47,Jozef Stefan Institute,31,1.712638889,Ruder Boskovic Institute,264,19,15.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198207,Water - Precipitation - rain,1982-07-15,1982-07-01,1982-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.11,Jozef Stefan Institute,-34.7,Jozef Stefan Institute,51,2.097777778,Ruder Boskovic Institute,44,21.1,17.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198208,Water - Precipitation - rain,1982-08-15,1982-08-01,1982-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.21,Jozef Stefan Institute,-49.1,Jozef Stefan Institute,32,1.761805556,Ruder Boskovic Institute,158,19.9,16.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198209,Water - Precipitation - rain,1982-09-15,1982-09-01,1982-09-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.47,Jozef Stefan Institute,-31,Jozef Stefan Institute,24,1.655277778,Ruder Boskovic Institute,87,17.9,16.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198210,Water - Precipitation - rain,1982-10-15,1982-10-01,1982-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.43,Jozef Stefan Institute,-57.1,Jozef Stefan Institute,20,1.69625,Ruder Boskovic Institute,235,11.1,11.6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198211,Water - Precipitation - rain,1982-11-15,1982-11-01,1982-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-13.22,Jozef Stefan Institute,-101.9,Jozef Stefan Institute,14,1.712638889,Ruder Boskovic Institute,102,5.8,8.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198212,"Water - Precipitation - rain & snow (""mixed"")",1982-12-15,1982-12-01,1982-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-14.33,Jozef Stefan Institute,-113.2,Jozef Stefan Institute,17,1.393055556,Ruder Boskovic Institute,146,3.7,6.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198301,"Water - Precipitation - rain & snow (""mixed"")",1983-01-15,1983-01-01,1983-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.68,Jozef Stefan Institute,-68.8,Jozef Stefan Institute,27.6,1.892916667,Ruder Boskovic Institute,35,1.3,5.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198302,"Water - Precipitation - rain & snow (""mixed"")",1983-02-15,1983-02-01,1983-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-14.06,Jozef Stefan Institute,-104.2,Jozef Stefan Institute,16.2,1.729027778,Ruder Boskovic Institute,111,-1.1,4.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198303,"Water - Precipitation - rain & snow (""mixed"")",1983-03-15,1983-03-01,1983-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-11.63,Jozef Stefan Institute,-87.6,Jozef Stefan Institute,23.5,1.745416667,Ruder Boskovic Institute,148,6.1,6.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198304,Water - Precipitation - rain,1983-04-15,1983-04-01,1983-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.47,Jozef Stefan Institute,-42.7,Jozef Stefan Institute,20.2,1.729027778,Ruder Boskovic Institute,49,12,9.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198305,Water - Precipitation - rain,1983-05-15,1983-05-01,1983-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.45,Jozef Stefan Institute,-60.3,Jozef Stefan Institute,22.9,1.876527778,Ruder Boskovic Institute,168,15.2,11.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198306,Water - Precipitation - rain,1983-06-15,1983-06-01,1983-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.51,Jozef Stefan Institute,-49.8,Jozef Stefan Institute,36.4,1.860138889,Ruder Boskovic Institute,95,18.3,14.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198307,Water - Precipitation - rain,1983-07-15,1983-07-01,1983-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-4.17,Jozef Stefan Institute,-22.5,Jozef Stefan Institute,61.6,2.040416667,Ruder Boskovic Institute,31,22.6,17.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198308,Water - Precipitation - rain,1983-08-15,1983-08-01,1983-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.35,Jozef Stefan Institute,-34,Jozef Stefan Institute,32.9,1.278333333,Ruder Boskovic Institute,117,19.7,16.5
